time,x,y,heading
210.43200000000002,-0.191317029371073,2.6497807994863014,-5.0547177684975934e-05
210.94400000000002,-0.498517030972197,2.649796280962853,-5.2653059509705295e-05
211.45600000000002,-0.8057170319192705,2.6498119894285574,-4.9149921183459814e-05
211.96800000000002,-1.1129170295555006,2.6498278790223075,-5.116884045454803e-05
212.48000000000002,-1.4201170318035845,2.6498433086159134,-5.221558882882131e-05
212.99200000000002,-1.7273170318558724,2.6498590877478967,-4.887995097788347e-05
213.504,-2.0345170299139963,2.6498748915350165,-5.1745389342822996e-05
214.016,-2.3417170325616308,2.6498902930056745,-5.1597488567927916e-05
214.528,-2.648917031711207,2.649906125644698,-4.8805847412611305e-05
215.04,-2.95611703045024,2.6499218197772048,-5.219597564687088e-05
215.552,-3.2633170332039914,2.649937211114136,-5.083799582892606e-05
216.064,-3.5705170315189654,2.649953065236801,-4.887417197577511e-05
216.576,-3.877717031161862,2.649968622801823,-5.245095501149286e-05
217.088,-4.129838030644171,2.649978493555613,-3.653379350934638e-05
217.6,-4.279981988507542,2.64998623751265,-6.237976763612514e-05
218.112,-4.356251146657399,2.678262235472948,3.231094235346194e-05
218.624,-4.3559339315783285,2.832321945160237,-5.601002083676748e-05
219.136,-4.355905500994646,2.98593466874653,-7.426353514767207e-05
219.648,-4.355883357265092,3.139534864207371,-6.675188851967643e-05
220.16,-4.3257097873238335,3.281384826276085,0.0005796215596322177
220.672,-4.017236042050927,3.281370480984117,0.002296144053227945
221.184,-3.710002091524781,3.282069243491476,0.0022368550599636628
221.696,-3.402801929731606,3.2827385153441586,0.002167811729407825
222.208,-3.0956026228758895,3.283407609025374,0.002183231753325154
222.72,-2.7884033606286933,3.2840791648183743,0.0021869736783774983
223.232,-2.481204088819557,3.2847498289343573,0.002184459218825887
223.744,-2.174004824163081,3.285421112763836,0.002182208232509869
224.256,-1.8668055578826241,3.2860920628072523,0.002186905571373682
224.768,-1.5596062881173272,3.2867628107369025,0.0021837811319751987
225.28,-1.252407024639558,3.2874341666621607,0.002182823186993502
225.792,-0.9452077572084138,3.2881050047887297,0.0021871213211720926
226.304,-0.6380084882705038,3.2887758628500694,0.0021829927133678977
226.816,-0.33080922512779387,3.2894472273014856,0.0021836524080527
227.328,-0.02360995660370178,3.2901179799492475,0.0021870404171462536
227.84,0.28358931126761977,3.2907889682769498,0.002182381951329751
228.352,0.5907885744967398,3.2914603021284674,0.002184592798543449
228.864,0.8979878438936673,3.2921310025317645,0.0021866727663042893
229.376,1.2051871105372716,3.292802128601983,0.002182029340116683
229.888,1.512386374249827,3.2934733992104595,0.0021855457746363526
230.4,1.8195856441879281,3.294144089460058,0.0021860713246771067
230.912,2.1267849095706906,3.2948153486946805,0.002181985819140005
231.424,2.433984174105816,3.2954865349814337,0.002186421317777058
231.936,2.7411834441802405,3.2961572628532383,0.0021853231578396488
232.448,3.0483827083825856,3.296828643211217,0.002182271599456845
232.96,3.355581973990067,3.297499742601691,0.00218717431986376
233.472,3.662781243767716,3.298170560502317,0.0021845554039902314
233.984,3.9671160575122086,3.298835510661467,0.002171999881701741
234.496,4.183370557232316,3.2993046630086975,0.0021850126488813498
235.008,4.311796333884759,3.299586439898796,0.002196838317033953
235.52,4.354772178007683,3.3762780849763816,0.0021986420055518014
236.032,4.353994962073966,3.530019056291039,0.0022040909471345463
236.544,4.3533168202750225,3.6836218454012313,0.002196872809373549
237.056,4.352643057020114,3.8372207991183775,0.002191462056600541
237.568,4.263867937429712,3.9499187663133615,0.0004863520762817978
238.08,3.9559036325325065,3.9495504247962354,-0.00017069317525706274
238.592,3.6486866874633654,3.9495879801731033,-6.560275708523595e-05
239.104,3.3414862719232743,3.9496014673328887,-4.162088119468361e-05
239.616,3.034286263134445,3.949615709591804,-5.416473480973148e-05
240.12800000000001,2.727086268931558,3.9496320142850037,-4.765716102738316e-05
240.64000000000001,2.419886271654494,3.949647838112765,-5.315809975183285e-05
241.15200000000002,2.1126862676579754,3.9496630858668262,-5.1616962788439924e-05
241.66400000000002,1.8054862699235033,3.9496791770681168,-4.772614372051329e-05
242.17600000000002,1.4982862712295653,3.9496948548785262,-5.399327063857823e-05
242.68800000000002,1.1910862672016418,3.9497101827211623,-5.036619858968307e-05
243.20000000000002,0.8838862703867558,3.9497263282284627,-4.838307659873152e-05
243.71200000000002,0.5766862702813443,3.9497418386048007,-5.4344985333692995e-05
244.22400000000002,0.2694862668762638,3.949757276861061,-4.918175551994117e-05
244.73600000000002,-0.037713729301616275,3.9497734251805783,-4.933106986297313e-05
245.24800000000002,-0.3449137308064678,3.949788786124057,-5.4281357246159315e-05
245.76,-0.6521137331849339,3.9498043616387997,-4.81802238334736e-05
246.272,-0.9593137291883075,3.949820455509996,-5.045105465991601e-05
246.784,-1.266513731935529,3.949835700162226,-5.380309448330409e-05
247.296,-1.5737137330062918,3.9498514215250284,-4.746662234461167e-05
247.808,-1.880913729326097,3.949867407027441,-5.160512451874117e-05
248.32,-2.1881137330155864,3.949882577956181,-5.2953353361919694e-05
248.832,-2.495313732639704,3.949898433215828,-4.7101530780818205e-05
249.344,-2.8025137297424734,3.9499142639588927,-5.2650497865222775e-05
249.856,-3.1097137339699703,3.949929403598801,-5.18053771740704e-05
250.368,-3.4169137321359,3.94994535875107,-4.706253910732516e-05
250.88,-3.72411373044505,3.9499609948161116,-5.3469713088467404e-05
251.392,-4.019797643917434,3.9499747340073825,-3.094394899074025e-05
251.904,-4.214621075281104,3.949982606353698,-5.354252973602582e-05
252.416,-4.330370399888491,3.9499892978772,-6.039647294029762e-05
